source,advisory_id,cve_id,severity,title,product,product_kind,base_version,affected_raw,affected_type,affected_min_version,affected_min_vnum,affected_min_inclusive,affected_max_version,affected_max_vnum,affected_max_inclusive,fix_version,fix_vnum,published,last_update,url
splunk_advisory,SVD-2025-0305,CVE-2025-20226,Medium,SVD-2025-0305 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,9.1.0 to 9.1.7,range_exact,9.1.0,9001000000,1,9.1.7,9001007000,1,9.1.8,9001008000,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0305
splunk_advisory,SVD-2025-0304,CVE-2025-20232,Medium,SVD-2025-0304 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,9.3.0 to 9.3.2,range_exact,9.3.0,9003000000,1,9.3.2,9003002000,1,9.3.3,9003003000,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0304
splunk_advisory,SVD-2025-0304,CVE-2025-20232,Medium,SVD-2025-0304 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,9.2.0 to 9.2.4,range_exact,9.2.0,9002000000,1,9.2.4,9002004000,1,9.2.5,9002005000,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0304
splunk_advisory,SVD-2025-0304,CVE-2025-20232,Medium,SVD-2025-0304 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,9.1.0 to 9.1.7,range_exact,9.1.0,9001000000,1,9.1.7,9001007000,1,9.1.8,9001008000,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0304
splunk_advisory,SVD-2025-0303,CVE-2025-20228,Medium,SVD-2025-0303 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,9.3.0 to 9.3.2,range_exact,9.3.0,9003000000,1,9.3.2,9003002000,1,9.3.3,9003003000,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0303
splunk_advisory,SVD-2025-0303,CVE-2025-20228,Medium,SVD-2025-0303 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,9.2.0 to 9.2.4,range_exact,9.2.0,9002000000,1,9.2.4,9002004000,1,9.2.5,9002005000,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0303
splunk_advisory,SVD-2025-0303,CVE-2025-20228,Medium,SVD-2025-0303 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,9.1.0 to 9.1.7,range_exact,9.1.0,9001000000,1,9.1.7,9001007000,1,9.1.8,9001008000,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0303
splunk_advisory,SVD-2025-0302,CVE-2025-20231,High,SVD-2025-0302 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,Splunk Secure Gateway,unknown,,,0,,,0,9.4.0,9004000000,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0302
splunk_advisory,SVD-2025-0302,CVE-2025-20231,High,SVD-2025-0302 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Secure Gateway,unknown,,,0,,,0,9.3.0.9,9003000009,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0302
splunk_advisory,SVD-2025-0302,CVE-2025-20231,High,SVD-2025-0302 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Secure Gateway,unknown,,,0,,,0,9.2.0.9,9002000009,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0302
splunk_advisory,SVD-2025-0302,CVE-2025-20231,High,SVD-2025-0302 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Splunk Secure Gateway,unknown,,,0,,,0,9.1.0.9,9001000009,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0302
splunk_advisory,SVD-2025-0301,CVE-2025-20229,High,SVD-2025-0301 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.4,9.4.0,exact_list,9.4.0,9004000000,1,9.4.0,9004000000,1,Splunk Enterprise,,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0301
splunk_advisory,SVD-2025-0301,CVE-2025-20229,High,SVD-2025-0301 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,9.2.0 to 9.2.4,range_exact,9.2.0,9002000000,1,9.2.4,9002004000,1,9.2.5,9002005000,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0301
splunk_advisory,SVD-2025-0301,CVE-2025-20229,High,SVD-2025-0301 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,9.1.0 to 9.1.7,range_exact,9.1.0,9001000000,1,9.1.7,9001007000,1,9.1.8,9001008000,2025-03-26,2025-03-26,https://advisory.splunk.com/advisories/SVD-2025-0301
splunk_advisory,SVD-2024-1207,CVE-2024-5535,Informational,SVD-2024-1207 | Splunk Vulnerability Disclosure,Splunk Universal Forwarder,forwarder,9.3,9.3.0 to 9.3.1,range_exact,9.3.0,9003000000,1,9.3.1,9003001000,1,9.3.2,9003002000,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1207
splunk_advisory,SVD-2024-1207,CVE-2024-5535,Informational,SVD-2024-1207 | Splunk Vulnerability Disclosure,Splunk Universal Forwarder,forwarder,9.2,9.2.0 to 9.2.3,range_exact,9.2.0,9002000000,1,9.2.3,9002003000,1,9.2.4,9002004000,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1207
splunk_advisory,SVD-2024-1207,CVE-2024-5535,Informational,SVD-2024-1207 | Splunk Vulnerability Disclosure,Splunk Universal Forwarder,forwarder,9.1,9.1.0 to 9.1.6,range_exact,9.1.0,9001000000,1,9.1.6,9001006000,1,9.1.7,9001007000,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1207
splunk_advisory,SVD-2024-1206,Multiple (12) CVE-2024-26308 CVE-2024-25710 CVE-2024-36114 CVE-2024-36129 CVE-2024-5535 CVE-2021-44531 CVE-2024-45296 CVE-2024-4067 CVE-2024-42459 CVE-2024-42460 CVE-2024-42461 CVE-2024-6531,High,SVD-2024-1206 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,9.3.0 to 9.3.1,range_exact,9.3.0,9003000000,1,9.3.1,9003001000,1,9.3.2,9003002000,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1206
splunk_advisory,SVD-2024-1206,Multiple (12) CVE-2024-26308 CVE-2024-25710 CVE-2024-36114 CVE-2024-36129 CVE-2024-5535 CVE-2021-44531 CVE-2024-45296 CVE-2024-4067 CVE-2024-42459 CVE-2024-42460 CVE-2024-42461 CVE-2024-6531,High,SVD-2024-1206 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,9.2.0 to 9.2.3,range_exact,9.2.0,9002000000,1,9.2.3,9002003000,1,9.2.4,9002004000,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1206
splunk_advisory,SVD-2024-1206,Multiple (12) CVE-2024-26308 CVE-2024-25710 CVE-2024-36114 CVE-2024-36129 CVE-2024-5535 CVE-2021-44531 CVE-2024-45296 CVE-2024-4067 CVE-2024-42459 CVE-2024-42460 CVE-2024-42461 CVE-2024-6531,High,SVD-2024-1206 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,9.1.0 to 9.1.6,range_exact,9.1.0,9001000000,1,9.1.6,9001006000,1,9.1.7,9001007000,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1206
splunk_advisory,SVD-2024-1205,CVE-2024-53247,High,SVD-2024-1205 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Secure Gateway,unknown,,,0,,,0,9.3.1,9003001000,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1205
splunk_advisory,SVD-2024-1205,CVE-2024-53247,High,SVD-2024-1205 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Secure Gateway,unknown,,,0,,,0,9.2.3,9002003000,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1205
splunk_advisory,SVD-2024-1205,CVE-2024-53247,High,SVD-2024-1205 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Splunk Secure Gateway,unknown,,,0,,,0,9.1.0.9,9001000009,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1205
splunk_advisory,SVD-2024-1204,CVE-2024-53246,Medium,SVD-2024-1204 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Search,unknown,,,0,,,0,9.3.0.9,9003000009,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1204
splunk_advisory,SVD-2024-1204,CVE-2024-53246,Medium,SVD-2024-1204 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Search,unknown,,,0,,,0,9.2.0.9,9002000009,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1204
splunk_advisory,SVD-2024-1204,CVE-2024-53246,Medium,SVD-2024-1204 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Search,unknown,,,0,,,0,9.1.0.9,9001000009,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1204
splunk_advisory,SVD-2024-1203,CVE-2024-53245,Low,SVD-2024-1203 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Dashboards,unknown,,,0,,,0,9.2.0.9,9002000009,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1203
splunk_advisory,SVD-2024-1203,CVE-2024-53245,Low,SVD-2024-1203 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Splunk Dashboards,unknown,,,0,,,0,9.1.0.9,9001000009,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1203
splunk_advisory,SVD-2024-1202,CVE-2024-53244,Medium,SVD-2024-1202 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Web,unknown,,,0,,,0,9.3.0.9,9003000009,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1202
splunk_advisory,SVD-2024-1202,CVE-2024-53244,Medium,SVD-2024-1202 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1202
splunk_advisory,SVD-2024-1202,CVE-2024-53244,Medium,SVD-2024-1202 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Splunk Web,unknown,,,0,,,0,9.1.0.9,9001000009,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1202
splunk_advisory,SVD-2024-1201,CVE-2024-53243,Medium,SVD-2024-1201 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Secure Gateway,unknown,,,0,,,0,9.3.0.9,9003000009,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1201
splunk_advisory,SVD-2024-1201,CVE-2024-53243,Medium,SVD-2024-1201 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Secure Gateway,unknown,,,0,,,0,9.2.0.9,9002000009,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1201
splunk_advisory,SVD-2024-1201,CVE-2024-53243,Medium,SVD-2024-1201 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Splunk Secure Gateway,unknown,,,0,,,0,9.1.0.9,9001000009,2024-12-10,2024-12-10,https://advisory.splunk.com/advisories/SVD-2024-1201
splunk_advisory,SVD-2024-1012,Multiple (50) CVE-2023-45803 CVE-2023-43804 CVE-2024-37891 CVE-2024-35195 CVE-2022-42969 CVE-2020-12243 CVE-2020-15719 CVE-2020-25692 CVE-2020-36222 CVE-2020-36223 CVE-2020-36221 CVE-2020-36224 CVE-2020-36225 CVE-2020-36229 CVE-2020-36226 CVE-2020-36227 CVE-2020-36228 CVE-2020-36230 CVE-2021-27212 CVE-2017-14159 CVE-2017-17740 CVE-2019-13057 CVE-2019-13565 CVE-2022-29155 CVE-2023-2953 CVE-2015-3276 CVE-2024-28180 CVE-2023-45288 CVE-2023-44487 CVE-2023-39325 CVE-2024-24786 CVE-2023-48795 CVE-2023-47108 CVE-2023-45142 CVE-2024-24557 CVE-2024-24790 CVE-2023-39318 CVE-2023-45285 CVE-2023-45284 CVE-2023-45283 CVE-2023-39326 CVE-2023-39319 CVE-2023-26125 CVE-2023-29401 CVE-2023-3978 CVE-2023-50658 CVE-2023-39323 CVE-2023-39322 CVE-2023-39321 CVE-2023-39320,High,SVD-2024-1012 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,9.3.0,exact_list,9.3.0,9003000000,1,9.3.0,9003000000,1,9.3.1,9003001000,2024-10-14,2025-06-04,https://advisory.splunk.com/advisories/SVD-2024-1012
splunk_advisory,SVD-2024-1012,Multiple (50) CVE-2023-45803 CVE-2023-43804 CVE-2024-37891 CVE-2024-35195 CVE-2022-42969 CVE-2020-12243 CVE-2020-15719 CVE-2020-25692 CVE-2020-36222 CVE-2020-36223 CVE-2020-36221 CVE-2020-36224 CVE-2020-36225 CVE-2020-36229 CVE-2020-36226 CVE-2020-36227 CVE-2020-36228 CVE-2020-36230 CVE-2021-27212 CVE-2017-14159 CVE-2017-17740 CVE-2019-13057 CVE-2019-13565 CVE-2022-29155 CVE-2023-2953 CVE-2015-3276 CVE-2024-28180 CVE-2023-45288 CVE-2023-44487 CVE-2023-39325 CVE-2024-24786 CVE-2023-48795 CVE-2023-47108 CVE-2023-45142 CVE-2024-24557 CVE-2024-24790 CVE-2023-39318 CVE-2023-45285 CVE-2023-45284 CVE-2023-45283 CVE-2023-39326 CVE-2023-39319 CVE-2023-26125 CVE-2023-29401 CVE-2023-3978 CVE-2023-50658 CVE-2023-39323 CVE-2023-39322 CVE-2023-39321 CVE-2023-39320,High,SVD-2024-1012 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,9.2.0 to 9.2.2,range_exact,9.2.0,9002000000,1,9.2.2,9002002000,1,9.2.3,9002003000,2024-10-14,2025-06-04,https://advisory.splunk.com/advisories/SVD-2024-1012
splunk_advisory,SVD-2024-1012,Multiple (50) CVE-2023-45803 CVE-2023-43804 CVE-2024-37891 CVE-2024-35195 CVE-2022-42969 CVE-2020-12243 CVE-2020-15719 CVE-2020-25692 CVE-2020-36222 CVE-2020-36223 CVE-2020-36221 CVE-2020-36224 CVE-2020-36225 CVE-2020-36229 CVE-2020-36226 CVE-2020-36227 CVE-2020-36228 CVE-2020-36230 CVE-2021-27212 CVE-2017-14159 CVE-2017-17740 CVE-2019-13057 CVE-2019-13565 CVE-2022-29155 CVE-2023-2953 CVE-2015-3276 CVE-2024-28180 CVE-2023-45288 CVE-2023-44487 CVE-2023-39325 CVE-2024-24786 CVE-2023-48795 CVE-2023-47108 CVE-2023-45142 CVE-2024-24557 CVE-2024-24790 CVE-2023-39318 CVE-2023-45285 CVE-2023-45284 CVE-2023-45283 CVE-2023-39326 CVE-2023-39319 CVE-2023-26125 CVE-2023-29401 CVE-2023-3978 CVE-2023-50658 CVE-2023-39323 CVE-2023-39322 CVE-2023-39321 CVE-2023-39320,High,SVD-2024-1012 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,9.1.0 to 9.1.5,range_exact,9.1.0,9001000000,1,9.1.5,9001005000,1,9.1.6,9001006000,2024-10-14,2025-06-04,https://advisory.splunk.com/advisories/SVD-2024-1012
splunk_advisory,SVD-2024-1011,CVE-2024-45741,Medium,SVD-2024-1011 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1011
splunk_advisory,SVD-2024-1011,CVE-2024-45741,Medium,SVD-2024-1011 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Splunk Web,unknown,,,0,,,0,9.1.0.9,9001000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1011
splunk_advisory,SVD-2024-1010,CVE-2024-45740,Medium,SVD-2024-1010 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1010
splunk_advisory,SVD-2024-1010,CVE-2024-45740,Medium,SVD-2024-1010 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Splunk Web,unknown,,,0,,,0,9.1.0.9,9001000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1010
splunk_advisory,SVD-2024-1009,CVE-2024-45739,Medium,SVD-2024-1009 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,splunkd,unknown,,,0,,,0,9.3.0,9003000000,2024-10-14,2025-07-11,https://advisory.splunk.com/advisories/SVD-2024-1009
splunk_advisory,SVD-2024-1009,CVE-2024-45739,Medium,SVD-2024-1009 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,splunkd,unknown,,,0,,,0,9.2.0.9,9002000009,2024-10-14,2025-07-11,https://advisory.splunk.com/advisories/SVD-2024-1009
splunk_advisory,SVD-2024-1009,CVE-2024-45739,Medium,SVD-2024-1009 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,splunkd,unknown,,,0,,,0,9.1.0.9,9001000009,2024-10-14,2025-07-11,https://advisory.splunk.com/advisories/SVD-2024-1009
splunk_advisory,SVD-2024-1008,CVE-2024-45738,Medium,SVD-2024-1008 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,splunkd,unknown,,,0,,,0,9.3.0,9003000000,2024-10-14,2025-07-11,https://advisory.splunk.com/advisories/SVD-2024-1008
splunk_advisory,SVD-2024-1008,CVE-2024-45738,Medium,SVD-2024-1008 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,splunkd,unknown,,,0,,,0,9.2.0.9,9002000009,2024-10-14,2025-07-11,https://advisory.splunk.com/advisories/SVD-2024-1008
splunk_advisory,SVD-2024-1008,CVE-2024-45738,Medium,SVD-2024-1008 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,splunkd,unknown,,,0,,,0,9.1.0.9,9001000009,2024-10-14,2025-07-11,https://advisory.splunk.com/advisories/SVD-2024-1008
splunk_advisory,SVD-2024-1007,CVE-2024-45737,Medium,SVD-2024-1007 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Web,unknown,,,0,,,0,9.3.0,9003000000,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1007
splunk_advisory,SVD-2024-1007,CVE-2024-45737,Medium,SVD-2024-1007 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1007
splunk_advisory,SVD-2024-1007,CVE-2024-45737,Medium,SVD-2024-1007 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Splunk Web,unknown,,,0,,,0,9.1.0.9,9001000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1007
splunk_advisory,SVD-2024-1006,CVE-2024-45736,Medium,SVD-2024-1006 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,splunkd,unknown,,,0,,,0,9.3.0,9003000000,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1006
splunk_advisory,SVD-2024-1006,CVE-2024-45736,Medium,SVD-2024-1006 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,splunkd,unknown,,,0,,,0,9.2.0.9,9002000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1006
splunk_advisory,SVD-2024-1006,CVE-2024-45736,Medium,SVD-2024-1006 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,splunkd,unknown,,,0,,,0,9.1.0.9,9001000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1006
splunk_advisory,SVD-2024-1005,CVE-2024-45735,Medium,SVD-2024-1005 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Secure Gateway,unknown,,,0,,,0,9.2.0.9,9002000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1005
splunk_advisory,SVD-2024-1005,CVE-2024-45735,Medium,SVD-2024-1005 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Splunk Secure Gateway,unknown,,,0,,,0,9.1.0.9,9001000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1005
splunk_advisory,SVD-2024-1004,CVE-2024-45734,Medium,SVD-2024-1004 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,pdfgen,unknown,,,0,,,0,9.2.0.9,9002000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1004
splunk_advisory,SVD-2024-1004,CVE-2024-45734,Medium,SVD-2024-1004 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,pdfgen,unknown,,,0,,,0,9.1.0.9,9001000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1004
splunk_advisory,SVD-2024-1003,CVE-2024-45733,High,SVD-2024-1003 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1003
splunk_advisory,SVD-2024-1003,CVE-2024-45733,High,SVD-2024-1003 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Splunk Web,unknown,,,0,,,0,9.1.0.9,9001000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1003
splunk_advisory,SVD-2024-1002,CVE-2024-45732,High,SVD-2024-1002 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,SplunkDeploymentServerConfig,unknown,,,0,,,0,9.3.0,9003000000,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1002
splunk_advisory,SVD-2024-1002,CVE-2024-45732,High,SVD-2024-1002 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,SplunkDeploymentServerConfig,unknown,,,0,,,0,9.2.0.9,9002000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1002
splunk_advisory,SVD-2024-1001,CVE-2024-45731,High,SVD-2024-1001 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.3,Splunk Web,unknown,,,0,,,0,9.3.0,9003000000,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1001
splunk_advisory,SVD-2024-1001,CVE-2024-45731,High,SVD-2024-1001 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1001
splunk_advisory,SVD-2024-1001,CVE-2024-45731,High,SVD-2024-1001 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Splunk Web,unknown,,,0,,,0,9.1.0.9,9001000009,2024-10-14,2024-10-14,https://advisory.splunk.com/advisories/SVD-2024-1001
splunk_advisory,SVD-2024-0718,Multiple (24) CVE-2023-35116 CVE-2021-29425 CVE-2023-43642 CVE-2023-34453 CVE-2023-34454 CVE-2023-34455 CVE-2023-39410 CVE-2022-36364 CVE-2020-8908 CVE-2023-2976 CVE-2018-10237 CVE-2020-13956 CVE-2023-37276 CVE-2023-47627 CVE-2023-43804 CVE-2023-45803 CVE-2023-37920 CVE-2024-3651 CVE-2023-5752 CVE-2022-40897 CVE-2022-40896 CVE-2022-40898 CVE-2023-32681 CVE-2022-40899,High,SVD-2024-0718 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,9.2.0 to 9.2.1,range_exact,9.2.0,9002000000,1,9.2.1,9002001000,1,9.2.2,9002002000,2024-07-01,2025-02-20,https://advisory.splunk.com/advisories/SVD-2024-0718
splunk_advisory,SVD-2024-0718,Multiple (24) CVE-2023-35116 CVE-2021-29425 CVE-2023-43642 CVE-2023-34453 CVE-2023-34454 CVE-2023-34455 CVE-2023-39410 CVE-2022-36364 CVE-2020-8908 CVE-2023-2976 CVE-2018-10237 CVE-2020-13956 CVE-2023-37276 CVE-2023-47627 CVE-2023-43804 CVE-2023-45803 CVE-2023-37920 CVE-2024-3651 CVE-2023-5752 CVE-2022-40897 CVE-2022-40896 CVE-2022-40898 CVE-2023-32681 CVE-2022-40899,High,SVD-2024-0718 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,9.1.0 to 9.1.4,range_exact,9.1.0,9001000000,1,9.1.4,9001004000,1,9.1.5,9001005000,2024-07-01,2025-02-20,https://advisory.splunk.com/advisories/SVD-2024-0718
splunk_advisory,SVD-2024-0718,Multiple (24) CVE-2023-35116 CVE-2021-29425 CVE-2023-43642 CVE-2023-34453 CVE-2023-34454 CVE-2023-34455 CVE-2023-39410 CVE-2022-36364 CVE-2020-8908 CVE-2023-2976 CVE-2018-10237 CVE-2020-13956 CVE-2023-37276 CVE-2023-47627 CVE-2023-43804 CVE-2023-45803 CVE-2023-37920 CVE-2024-3651 CVE-2023-5752 CVE-2022-40897 CVE-2022-40896 CVE-2022-40898 CVE-2023-32681 CVE-2022-40899,High,SVD-2024-0718 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.0,9.0.0 to 9.0.9,range_exact,9.0.0,9000000000,1,9.0.9,9000009000,1,9.0.10,9000010000,2024-07-01,2025-02-20,https://advisory.splunk.com/advisories/SVD-2024-0718
splunk_advisory,SVD-2024-0717,CVE-2024-36997,Medium,SVD-2024-0717 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,Splunk Web,unknown,,,0,,,0,9.2.0.9,9002000009,2024-07-01,2024-07-01,https://advisory.splunk.com/advisories/SVD-2024-0717
splunk_advisory,SVD-2024-0717,CVE-2024-36997,Medium,SVD-2024-0717 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,Splunk Web,unknown,,,0,,,0,9.1.0.9,9001000009,2024-07-01,2024-07-01,https://advisory.splunk.com/advisories/SVD-2024-0717
splunk_advisory,SVD-2024-0717,CVE-2024-36997,Medium,SVD-2024-0717 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.0,Splunk Web,unknown,,,0,,,0,9.0.0.9,9000000009,2024-07-01,2024-07-01,https://advisory.splunk.com/advisories/SVD-2024-0717
splunk_advisory,SVD-2024-0716,CVE-2024-36996,Medium,SVD-2024-0716 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.2,SAML,unknown,,,0,,,0,9.2.0.9,9002000009,2024-07-01,2024-07-01,https://advisory.splunk.com/advisories/SVD-2024-0716
splunk_advisory,SVD-2024-0716,CVE-2024-36996,Medium,SVD-2024-0716 | Splunk Vulnerability Disclosure,Splunk Enterprise,enterprise,9.1,SAML,unknown,,,0,,,0,9.1.0.9,9001000009,2024-07-01,2024-07-01,https://advisory.splunk.com/advisories/SVD-2024-0716
