domain,metadata_comment,ip
microsoftlogin.in,Possible Mythic Domain (Unverified),3.6.16.126
microsofts.icu,Possible PentAGI Domain (Unverified),106.52.92.28
mikkitygram.fun,Possible PentAGI Domain (Unverified),154.37.220.178
mitmchat.com,Possible Havoc Domain (Unverified),185.130.45.240
mk.xak58.beer,Possible Mythic Domain (Unverified),204.0.56.147
mn.breeck.cn,Possible CyberStrikeAI Domain (Unverified),120.26.30.126
montu.at,Possible BurpSuite Collaborator Domain (Unverified),81.223.75.90
moot2.cc.cd,Possible AsyncRAT Domain (Unverified),46.40.193.169
mosgorizbirkon.ru,Possible AdaptixC2 Domain (Unverified),89.110.91.35
mpanel.nugopac.net,Possible PureRAT Domain (Unverified),176.96.138.2
mta-sts.mc.prom-alliance.com,Possible PureRAT Domain (Unverified),45.9.12.6
mylinks.best,Possible Hak5 Cloud C2 Domain (Unverified),185.213.27.138
mylopet.store,Possible Pupy RAT Domain (Unverified),136.248.112.114
mymcp.syslifter.com,Possible BurpSuite Collaborator Domain (Unverified),138.199.244.38
myth.nirajp.com.np,Possible Mythic Domain (Unverified),13.127.122.166
mythic.xw.rs,Possible Mythic Domain (Unverified),45.92.158.150
n0ur5sec.bugshieldlabs.com,Possible BurpSuite Collaborator Domain (Unverified),159.89.40.57
n8n.194.182.87.116.nip.io,Possible AdaptixC2 Domain (Unverified),194.182.87.116
na.nccburp.com,Possible BurpSuite Collaborator Domain (Unverified),38.99.30.43
nanxiangzi.nanxiangzi.top,Possible Mythic Domain (Unverified),36.248.232.160
nasakkk.eu.cc,Possible CyberStrikeAI Domain (Unverified),107.173.13.251
ncloud.one,Possible wstunnel Domain (Unverified),194.233.67.95
neighbloom.com,Possible DinDoor Domain (Unverified),23.94.252.87
neodriveframework.com,Possible DinDoor Domain (Unverified),91.92.43.194
nep0.me,Possible BurpSuite Collaborator Domain (Unverified),51.38.184.89
newapi.619.pp.ua,Possible CyberStrikeAI Domain (Unverified),4.155.193.68
news-464.swellcss.com,Possible BurpSuite Collaborator Domain (Unverified),20.204.67.121
nexpose.cmitcentralri.com,Possible Metasploit Domain (Unverified),184.185.107.7
nextgpt.dev,Possible BurpSuite Collaborator Domain (Unverified),165.227.170.169
nexusmetin2.com,Possible RedAmon Domain (Unverified),77.42.71.16
ng-vtt.com,Possible BurpSuite Collaborator Domain (Unverified),40.81.131.0
nicephoto.com,Possible Viper Domain (Unverified),216.118.101.61
nine-d-emp.cn,Possible PentAGI Domain (Unverified),154.217.248.67
nirvatopia.com,Possible Hak5 Cloud C2 Domain (Unverified),85.90.244.171
nitech066.myqnapcloud.com,Possible Hak5 Cloud C2 Domain (Unverified),95.82.0.207
njjqhb.cn,Possible CyberStrikeAI Domain (Unverified),38.6.103.90
njjqhb.cn,Possible PentAGI Domain (Unverified),38.6.103.90
nlpah.bungab.com,Possible PureRAT Domain (Unverified),172.237.88.168
no.collaborator.fi,Possible BurpSuite Collaborator Domain (Unverified),3.255.24.167
node.deepstone.fr,Possible Ligolo-ng Domain (Unverified),94.237.29.103
node.ripalgantengstore.mystore-panel.my.id,Possible Evilginx/EvilGoPhish Domain (Unverified),178.128.171.71
nowanderma.com,Possible PureRAT Domain (Unverified),195.177.94.19
ns.form3-infosec.com,Possible BurpSuite Collaborator Domain (Unverified),18.130.37.164
ns.tb.cn.eu.org,Possible Pupy RAT Domain (Unverified),103.79.79.105
ns1-fra.collaborator.x-force.io,Possible BurpSuite Collaborator Domain (Unverified),170.225.215.14
ns1.bbhunting.com,Possible BurpSuite Collaborator Domain (Unverified),64.23.147.211
ns1.burp.ninja,Possible BurpSuite Collaborator Domain (Unverified),91.238.238.101
ns1.burpbis.com,Possible BurpSuite Collaborator Domain (Unverified),178.62.232.12
ns1.cloudvalidaton.online,Possible BurpSuite Collaborator Domain (Unverified),52.116.200.210
ns1.collaborator.nviso.tools,Possible BurpSuite Collaborator Domain (Unverified),54.72.76.160
ns1.nettwatch.com,Possible BurpSuite Collaborator Domain (Unverified),63.35.175.119
ns1.nopjt.com,Possible BurpSuite Collaborator Domain (Unverified),94.237.118.10
ns1.oast.run,Possible BurpSuite Collaborator Domain (Unverified),51.81.21.204
ns1.rapid7test.com,Possible BurpSuite Collaborator Domain (Unverified),38.242.21.206
ns1.sallerlab.net,Possible BurpSuite Collaborator Domain (Unverified),94.130.187.49
ns1.steelcdn.net,Possible BurpSuite Collaborator Domain (Unverified),35.175.92.152
ns1.tested-by-edgescan.com,Possible BurpSuite Collaborator Domain (Unverified),63.32.201.71
ns1.wolf-in-sheeps-cloth.ing,Possible BurpSuite Collaborator Domain (Unverified),51.21.199.67
ns1sub.burpcol.versprite.services,Possible BurpSuite Collaborator Domain (Unverified),50.116.39.56
ns2.123423326.xyz,Possible BurpSuite Collaborator Domain (Unverified),158.180.234.182
ns2.accesmobile.com,Possible PureRAT Domain (Unverified),80.96.109.107
ns2.bcybsec.com,Possible BurpSuite Collaborator Domain (Unverified),217.160.159.94
ns2.fortifyondemand.info,Possible BurpSuite Collaborator Domain (Unverified),34.209.194.39
ns2.invokeshell.net,Possible BurpSuite Collaborator Domain (Unverified),67.207.72.191
ns2.legitimatetrust.com,Possible BurpSuite Collaborator Domain (Unverified),3.78.167.14
ns2.nettwatch.com,Possible BurpSuite Collaborator Domain (Unverified),63.35.175.119
ns2.oastly.com,Possible BurpSuite Collaborator Domain (Unverified),104.197.184.198
ns2.pharmaeuropa.com,Possible BurpSuite Collaborator Domain (Unverified),3.135.46.134
ns2.psres.net,Possible BurpSuite Collaborator Domain (Unverified),52.212.133.79
ns2.rsmcollaborator.com,Possible BurpSuite Collaborator Domain (Unverified),157.230.61.47
ns2.sallerlab.net,Possible BurpSuite Collaborator Domain (Unverified),94.130.187.49
ns2.telemetry-hosts.com,Possible BurpSuite Collaborator Domain (Unverified),172.235.191.107
ns3.acceleratedweb.net,Possible Viper Domain (Unverified),216.118.101.3
ns3.arcollaborator.net,Possible BurpSuite Collaborator Domain (Unverified),18.192.228.100
ns3.bbhunting.com,Possible BurpSuite Collaborator Domain (Unverified),64.23.147.211
nsc.spiderlabs.us,Possible BurpSuite Collaborator Domain (Unverified),3.8.18.192
nscollaborator.six-red.com,Possible BurpSuite Collaborator Domain (Unverified),20.208.137.30
nsfhw.tech,Possible Hak5 Cloud C2 Domain (Unverified),45.238.142.234
nuhai.xyz,Possible DinDoor Domain (Unverified),91.92.33.250
nvcollaborator.nvidia.com,Possible BurpSuite Collaborator Domain (Unverified),18.217.65.39
nx1.fi,Possible BurpSuite Collaborator Domain (Unverified),18.184.113.9
nx1.fi,Possible BurpSuite Collaborator Domain (Unverified),3.125.80.158
oast.appsec.qrgcst.com,Possible BurpSuite Collaborator Domain (Unverified),23.100.12.228
oast.fearsiswin.indevs.in,Possible BurpSuite Collaborator Domain (Unverified),45.82.244.6
oast.infigo.hr,Possible BurpSuite Collaborator Domain (Unverified),52.142.226.8
oast.run,Possible BurpSuite Collaborator Domain (Unverified),51.81.21.204
oast.soteria-offsec.io,Possible BurpSuite Collaborator Domain (Unverified),52.3.183.82
oastly.com,Possible BurpSuite Collaborator Domain (Unverified),104.197.184.198
obliteratus.centreformexa.fr,Possible PentAGI Domain (Unverified),164.132.42.103
ojbk.zip,Possible Reverse_SSH Domain (Unverified),20.2.139.87
ojbk.zip,Possible Supershell Domain (Unverified),20.2.139.87
ok.518.fun,Possible PentAGI Domain (Unverified),202.61.160.178
oldervi.com,Possible BurpSuite Collaborator Domain (Unverified),68.66.235.113
onlyz.xyz,Possible Sliver Domain (Unverified),51.15.8.6
onsecurity.tech,Possible BurpSuite Collaborator Domain (Unverified),142.93.47.161
oob.bountyexplained.com,Possible BurpSuite Collaborator Domain (Unverified),129.212.194.246
oob.pwn.rocks,Possible BurpSuite Collaborator Domain (Unverified),136.117.244.47
oob.ramduel.com,Possible BurpSuite Collaborator Domain (Unverified),174.138.47.30
oob.squirrelsec.com,Possible BurpSuite Collaborator Domain (Unverified),164.92.134.68
openfigure.net,Possible BurpSuite Collaborator Domain (Unverified),18.162.204.69
ops.nccd.com.cn,Possible CyberStrikeAI Domain (Unverified),171.34.206.4
optimill-5.direct.quickconnect.to,Possible RedAmon Domain (Unverified),50.80.155.26
osint.mekovhomelab.com,Possible PentAGI Domain (Unverified),163.245.218.154
p8w.me,Possible BurpSuite Collaborator Domain (Unverified),146.59.86.98
pandoramexico.online,Possible DevilGinx Domain (Unverified),185.212.128.90
pandoramexico.online,Possible Evilginx/EvilGoPhish Domain (Unverified),185.212.128.90
panel.devagroup.com.pl,Possible Pyramid Domain (Unverified),54.38.94.225
panel.hachimigit.xyz,Possible PentAGI Domain (Unverified),216.236.32.28
panel.lastvm.com,Possible CyberStrikeAI Domain (Unverified),123.254.110.98
panel.vcc.community,Possible PentAGI Domain (Unverified),151.247.219.145
parking37.georgiamountainsinfo.com,Possible PentAGI Domain (Unverified),45.61.135.118
patienten.leydenkliniek.nl,Possible BurpSuite Collaborator Domain (Unverified),149.210.175.69
pay.lyahn.eu,Possible CyberStrike Domain (Unverified),5.188.71.115
paymentsewascaffoldingbali.my.id,Possible PentAGI Domain (Unverified),194.163.144.205
paypal.sylu.net,Possible CyberStrikeAI Domain (Unverified),192.210.193.29
pelenq.by,Possible Evilginx/EvilGoPhish Domain (Unverified),178.172.173.84
pentagi.clearcloud.co.za,Possible PentAGI Domain (Unverified),41.72.130.93
pentagi.merchlookup.digital,Possible PentAGI Domain (Unverified),195.20.115.155
pentagi.ovncr.vn,Possible PentAGI Domain (Unverified),42.1.65.197
pentagi.tulip-tech.app,Possible PentAGI Domain (Unverified),13.43.80.17
pentest.tlnr.no,Possible BurpSuite Collaborator Domain (Unverified),51.13.164.239
pentestserver.online,Possible BurpSuite Collaborator Domain (Unverified),161.35.166.54
photo.lv-11.com,Possible Evilginx/EvilGoPhish Domain (Unverified),192.208.12.91
pics.18qiang.com,Possible Metasploit Domain (Unverified),60.191.208.227
piffi.com,Possible NetSupportRAT Domain (Unverified),159.69.46.0
pingme.global,Possible BurpSuite Collaborator Domain (Unverified),54.158.100.221
pingus.ca,Possible BurpSuite Collaborator Domain (Unverified),52.60.34.199
pintsslove.com,Possible PureRAT Domain (Unverified),185.174.102.5
pivotpoint.fit,Possible Mythic Domain (Unverified),89.127.233.194
pixpals.io,Possible PentAGI Domain (Unverified),84.247.162.71
plancontrol.space,Possible wstunnel Domain (Unverified),178.253.23.199
plateformessuresfrance.com,Possible Ligolo-ng Domain (Unverified),83.136.250.175
plentitudecom.help,Possible Mythic Domain (Unverified),45.150.109.209
plex.voidlegacy.ru,Possible Mythic Domain (Unverified),95.31.213.79
plutolearning.com,Possible Metasploit Domain (Unverified),36.255.71.72
poausnf.top,Possible PureRAT Domain (Unverified),45.88.91.165
podme.gbx.one,Possible Cairn Domain (Unverified),195.26.243.9
polling.bcserver.infoatrisk.com,Possible BurpSuite Collaborator Domain (Unverified),52.42.37.36
polling.burp.whsec.us,Possible BurpSuite Collaborator Domain (Unverified),52.42.111.215
polling.collab.shellcoded.com,Possible BurpSuite Collaborator Domain (Unverified),217.160.88.19
pool.28zx.xyz,Possible CyberStrikeAI Domain (Unverified),167.17.69.200
portal.cairnsecurity.com,Possible Cairn Domain (Unverified),52.238.195.144
porugalcaslsita.com,Possible Ligolo-ng Domain (Unverified),94.237.86.1
ppu.pw,Possible BurpSuite Collaborator Domain (Unverified),135.125.183.49
priceless-chatelet.119-59-118-75.plesk.page,Possible AdaptixC2 Domain (Unverified),119.59.118.75
prod.hackingasaservice.network,Possible BurpSuite Collaborator Domain (Unverified),20.31.224.59
protect.mimecast.com.tronscan.sbs,Possible Evilginx/EvilGoPhish Domain (Unverified),169.58.12.228
prubelifepay.com,Possible Hak5 Cloud C2 Domain (Unverified),74.208.201.158
pt.etas.com,Possible BurpSuite Collaborator Domain (Unverified),20.113.47.171
pt.sentrycollaborator.net,Possible BurpSuite Collaborator Domain (Unverified),15.160.65.200
pu57d.cn,Possible CyberStrikeAI Domain (Unverified),38.6.103.80
puracollaborator.com,Possible BurpSuite Collaborator Domain (Unverified),32.192.58.79
purehvn3mailko.online,Possible PureRAT Domain (Unverified),45.139.104.26
purhvnmailos.online,Possible PureRAT Domain (Unverified),45.139.104.222
pwd.njtopsun.com,Possible CyberStrikeAI Domain (Unverified),58.213.83.82
pyrojewel.club,Possible Mythic Domain (Unverified),43.133.165.151
q1rantest.cloud,Possible CyberStrikeAI Domain (Unverified),124.221.73.132
qiuxinghe.cn,Possible CyberStrikeAI Domain (Unverified),38.76.173.164
qqcn.asia,Possible CyberStrikeAI Domain (Unverified),111.229.144.163
qw.tiktokshop-au.com,Possible CyberStrikeAI Domain (Unverified),45.192.212.85
qwins1.country-road.org,Possible PureRAT Domain (Unverified),31.77.220.78
rackmora.com,Possible Mythic Domain (Unverified),142.93.126.132
radarr.darkmavies.ca,Possible Evilginx/EvilGoPhish Domain (Unverified),149.56.12.202
react.cevox.net,Possible Evilginx/EvilGoPhish Domain (Unverified),69.164.245.180
real-honesty.com,Possible AsyncRAT Domain (Unverified),195.177.94.101
realsupportservices.com,Possible Mythic Domain (Unverified),5.9.129.105
redirect-freefonts.webredirect.org,Possible Mythic Domain (Unverified),104.143.204.239
reelhub123.com,Possible CyberStrikeAI Domain (Unverified),38.76.182.7
rekon-scan-tokyo-01.teknic.io,Possible Cairn Domain (Unverified),202.182.98.149
remolsoeiez.shop,Possible PureRAT Domain (Unverified),45.139.104.226
reporting.dune.industrydocspro980.business,Possible DevilGinx Domain (Unverified),185.212.128.51
reporting.dune.industrydocspro980.business,Possible Evilginx/EvilGoPhish Domain (Unverified),185.212.128.51
res.cloudprovider.online,Possible Evilginx/EvilGoPhish Domain (Unverified),213.111.149.141
resta.technoreon.com,Possible Ligolo-ng Domain (Unverified),94.237.81.235
rieats.app,Possible AsyncRAT Domain (Unverified),84.247.187.47
rmfconsultoria.com,Possible CyberStrikeAI Domain (Unverified),143.47.126.81
rmrf.ir,Possible BurpSuite Collaborator Domain (Unverified),37.32.6.58
rnr.plqa.xyz,Possible Reverse_SSH Domain (Unverified),192.3.84.131
rollkrelep.online,Possible PureRAT Domain (Unverified),72.14.136.90
room.coolairkh.pp.ua,Possible wstunnel Domain (Unverified),193.180.215.151
rouzbahan.ac.ir,Possible Metasploit Domain (Unverified),78.38.80.242
rovider.net,Possible AsyncRAT Domain (Unverified),80.190.77.86
rusaliniliev.com,Possible Mythic Domain (Unverified),95.158.131.141
russmodule.xyz,Possible AdaptixC2 Domain (Unverified),5.180.20.26
rxingchiguawang.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.220
rxingchiguawang.top,Possible PentAGI Domain (Unverified),38.6.126.220
s.qp.gy,Possible BurpSuite Collaborator Domain (Unverified),34.246.30.37
s0k.xyz,Possible BurpSuite Collaborator Domain (Unverified),54.37.72.253
s61.atelecom.pro,Possible AsyncRAT Domain (Unverified),185.112.59.102
sad-elbakyan.91-215-85-212.plesk.page,Possible AdaptixC2 Domain (Unverified),91.215.85.212
safe-netsurfing.com,Possible Hak5 Cloud C2 Domain (Unverified),15.161.176.25
safedock.icu,Possible AdaptixC2 Domain (Unverified),43.143.57.45
saletokens.cn,Possible CyberStrikeAI Domain (Unverified),103.118.252.41
sallerlab.net,Possible BurpSuite Collaborator Domain (Unverified),94.130.187.49
saml.zyp3.com,Possible BurpSuite Collaborator Domain (Unverified),178.18.249.161
sasss.mazarathosting.site,Possible Mythic Domain (Unverified),104.207.93.167
sbningyao.epayok.cn,Possible PentAGI Domain (Unverified),129.211.9.229
scalheathyflo.org,Possible CyberStrikeAI Domain (Unverified),212.86.125.83
scanner.indomain.my.id,Possible PentAGI Domain (Unverified),116.204.131.95
sccic.info,Possible Mythic Domain (Unverified),134.209.41.160
scrnmailpsie.com,Possible PureRAT Domain (Unverified),45.139.104.26
sdawx.shop,Possible DcRat Domain (Unverified),156.238.120.12
sec.resonara.ca,Possible CyberStrikeAI Domain (Unverified),65.109.199.120
securetransfer.rijkscloud.nl.sollicitatie.zip,Possible BurpSuite Collaborator Domain (Unverified),147.181.37.190
securilogic.com,Possible Havoc Domain (Unverified),38.242.151.91
securitum.ninja,Possible Metasploit Domain (Unverified),139.144.78.41
securitytest.ing,Possible BurpSuite Collaborator Domain (Unverified),18.118.156.192
securitytesting.asclab.net,Possible BurpSuite Collaborator Domain (Unverified),49.255.213.133
seerqu.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.202
seerqu.top,Possible PentAGI Domain (Unverified),38.6.126.202
sentry.kroeker.one,Possible Hak5 Cloud C2 Domain (Unverified),217.154.11.108
seuratt.top,Possible CyberStrikeAI Domain (Unverified),204.194.51.54
seyuai.top,Possible PentAGI Domain (Unverified),38.6.126.211
sh1221.xyz,Possible CyberStrikeAI Domain (Unverified),8.136.191.113
shaoluokoujiangmv.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.203
shaoluokoujiangmv.top,Possible PentAGI Domain (Unverified),38.6.126.203
sharpen.top,Possible AdaptixC2 Domain (Unverified),43.160.225.40
shelldir.poaufqqga.icu,Possible AdaptixC2 Domain (Unverified),186.244.227.27
shelterhearts.help,Possible HypeAgent C2 Domain (Unverified),45.88.91.50
shenyefuliyingyuan.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.67
shenyefuliyingyuan.top,Possible PentAGI Domain (Unverified),38.6.103.67
shippingbill.net,Possible AsyncRAT Domain (Unverified),69.10.49.136
shiptermstud.sbs,Possible PureRAT Domain (Unverified),217.156.66.203
shiqichiheigua.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.71
shiqichiheigua.top,Possible PentAGI Domain (Unverified),38.6.103.71
shunvhouruneishe.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.212
sin.ichan.space,Possible Ligolo-ng Domain (Unverified),94.237.69.189
sistema.supportline.com.br,Possible Ligolo-ng Domain (Unverified),177.130.81.78
sitemap.0pq.co,Possible BurpSuite Collaborator Domain (Unverified),51.195.222.152
sitezhuboziwei.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.213
siyuanyuan.xyz,Possible Mythic Domain (Unverified),47.87.84.177
slftr.io,Possible BurpSuite Collaborator Domain (Unverified),138.199.244.38
slownik-ortograficzny.pl,Possible Pyramid Domain (Unverified),54.38.94.225
smailapi.students-tools.cc,Possible PentAGI Domain (Unverified),149.104.71.185
smallfishes.prox-ima.it,Possible Brute Ratel C4 Domain (Unverified),213.199.35.149
smallhubz.com,Possible DinDoor Domain (Unverified),2.27.248.75
smkn9bekasi.anbk.web.id,Possible Ligolo-ng Domain (Unverified),213.163.201.231
smsbulkservice.com,Possible CyberStrikeAI Domain (Unverified),144.172.116.32
sniper.cambounisoll.com,Possible Metasploit Domain (Unverified),120.136.24.164
sof-col.fr,Possible BurpSuite Collaborator Domain (Unverified),13.36.187.230
solalalala.space,Possible CyberStrikeAI Domain (Unverified),114.132.167.206
speedtest.sistemaspalacios.com.co,Possible Reverse_SSH Domain (Unverified),201.182.251.238
sponge.legions.cx,Possible Sliver Domain (Unverified),167.99.51.2
ss-1.ca,Possible BurpSuite Collaborator Domain (Unverified),35.95.200.44
ssl.luis.industrydocspro990.business,Possible DevilGinx Domain (Unverified),185.212.128.169
ssl.luis.industrydocspro990.business,Possible Evilginx/EvilGoPhish Domain (Unverified),185.212.128.169
stan-erneuern.info,Possible HypeAgent C2 Domain (Unverified),64.89.160.140
startmain.042310.xyz,Possible Viper Domain (Unverified),103.215.81.156
static.dara-bala.kz,Possible Evilginx/EvilGoPhish Domain (Unverified),194.32.142.225
staticbrochure702devb.pstechs.net,Possible BurpSuite Collaborator Domain (Unverified),100.26.154.249
status.goldensweeps.top,Possible CyberStrikeAI Domain (Unverified),100.42.230.112
status.page200.com,Possible Metasploit Domain (Unverified),51.195.105.59
status.ridber.duckdns.org,Possible Ligolo-ng Domain (Unverified),144.22.61.59
steadydigitals.com,Possible CyberStrikeAI Domain (Unverified),172.86.123.104
stevedixonphotos.com,Possible AdaptixC2 Domain (Unverified),185.33.86.141
stoemora.com,Possible DinDoor Domain (Unverified),93.152.223.221
stscollabserver.com,Possible BurpSuite Collaborator Domain (Unverified),64.225.7.51
studio.flexiu.com,Possible Ligolo-ng Domain (Unverified),157.230.80.211
supoort-pdf.com,Possible AsyncRAT Domain (Unverified),86.48.16.94
sushicn.com,Possible Havoc Domain (Unverified),158.247.202.60
suvenir.bg,Possible Mythic Domain (Unverified),95.158.131.139
sziiuh.info,Possible Cairn Domain (Unverified),155.254.22.88
t9p.me,Possible BurpSuite Collaborator Domain (Unverified),57.128.169.252
taike.exove.eu,Possible Ligolo-ng Domain (Unverified),94.237.103.172
tangxinneishe.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.199
tangxinneishe.top,Possible PentAGI Domain (Unverified),38.6.126.199
tangxinshaonvmgh5.top,Possible PentAGI Domain (Unverified),38.6.103.86
tanksetup.duckdns.org,Possible Hak5 Cloud C2 Domain (Unverified),72.194.121.32
tcapi.bjwljs.cn,Possible PentAGI Domain (Unverified),154.37.213.8
teamsbotmedia.cymmetriktools.com,Possible AsyncRAT Domain (Unverified),18.178.127.205
teamsbotmedia.cymmetriktools.com,Possible AsyncRAT Domain (Unverified),3.113.147.16
teamsbotmedia.cymmetriktools.com,Possible AsyncRAT Domain (Unverified),54.199.206.9
tech-corp.net,Possible wstunnel Domain (Unverified),135.181.35.122
techhalo.chat,Possible Ligolo-ng Domain (Unverified),194.113.75.24
tedrforth.com,Possible PureRAT Domain (Unverified),185.112.59.115
terminal.cubelaboratory.com,Possible Mythic Domain (Unverified),206.189.167.120
test.agusai.my.id,Possible Ligolo-ng Domain (Unverified),95.111.193.76
test.crm.devagroup.com.pl,Possible Pyramid Domain (Unverified),54.38.94.225
test.twali.net,Possible CyberStrikeAI Domain (Unverified),27.0.232.198
test101can.duckdns.org,Possible PureRAT Domain (Unverified),195.177.94.188
test19.senbee.app,Possible Ligolo-ng Domain (Unverified),94.237.102.25
test7.sbtx.me,Possible CyberStrikeAI Domain (Unverified),161.33.184.234
testing.tizlabs.com,Possible Ligolo-ng Domain (Unverified),89.167.0.151
testspread.cyou,Possible PureRAT Domain (Unverified),91.219.239.100
tg.wb-tender.ru,Possible CyberStrikeAI Domain (Unverified),185.72.146.97
themostbeautifulspark.com,Possible DinDoor Domain (Unverified),222.167.211.55
tianmeimvmvmv.top,Possible PentAGI Domain (Unverified),38.6.126.207
tiantiying.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.197
tianyabaoliaochigua.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.65
tianyahaijiaohuangse.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.221
tingtingdewuyetian.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.77
toc6collab.security-samurai.de,Possible BurpSuite Collaborator Domain (Unverified),18.195.157.180
token.smart365.fun,Possible CyberStrikeAI Domain (Unverified),39.102.136.149
tokenprovider.yrogram.com,Possible Evilginx/EvilGoPhish Domain (Unverified),144.126.218.78
toukui438riben.top,Possible CyberStrikeAI Domain (Unverified),38.6.103.73
toukui438riben.top,Possible PentAGI Domain (Unverified),38.6.103.73
tracking.appwifi.com,Possible Metasploit Domain (Unverified),103.53.171.25
tt33.com,Possible Reverse_SSH Domain (Unverified),103.233.8.39
tt33.com,Possible Supershell Domain (Unverified),103.233.8.39
ttclaw.vip,Possible CyberStrikeAI Domain (Unverified),170.106.173.244
ttredteam.com,Possible BurpSuite Collaborator Domain (Unverified),3.83.14.30
tts88.cc,Possible DcRat Domain (Unverified),143.92.61.232
tun.burd1.ru,Possible AdaptixC2 Domain (Unverified),109.73.193.242
tunnel.pierx.app,Possible Ligolo-ng Domain (Unverified),43.133.150.243
tvmerkezi5.org,Possible Ligolo-ng Domain (Unverified),164.215.103.20
tx.jndxx.top,Possible PentAGI Domain (Unverified),20.255.76.237
txjs.shop,Possible PentAGI Domain (Unverified),45.192.107.74
u0h.me,Possible BurpSuite Collaborator Domain (Unverified),217.182.168.142
u78dm.r4cafffq.com,Possible BurpSuite Collaborator Domain (Unverified),44.207.126.65
uk-lon-16.firstlookgames.com,Possible Ligolo-ng Domain (Unverified),83.136.253.246
uk.nccburp.com,Possible BurpSuite Collaborator Domain (Unverified),5.148.32.234
uk25.yourbot.biz,Possible CyberStrikeAI Domain (Unverified),188.119.149.238
ukplayfinder.com,Possible Ligolo-ng Domain (Unverified),94.237.52.134
unmeters.com,Possible BurpSuite Collaborator Domain (Unverified),167.235.148.176
upeddler.com,Possible CyberStrikeAI Domain (Unverified),39.96.216.99
us.collaborator.x-force.io,Possible BurpSuite Collaborator Domain (Unverified),170.225.217.226
uu0.me,Possible BurpSuite Collaborator Domain (Unverified),217.182.168.35
uu0k3.duckdns.org,Possible CyberStrikeAI Domain (Unverified),64.90.11.62
ux6.me,Possible BurpSuite Collaborator Domain (Unverified),141.94.204.116
uxizfixcomplandrush.com,Possible AsyncRAT Domain (Unverified),158.94.210.136
v30165.dh.net.ua,Possible PureRAT Domain (Unverified),185.174.102.5
vaadata.collaborator.fr,Possible BurpSuite Collaborator Domain (Unverified),139.59.207.120
vannrich.com,Possible CyberStrikeAI Domain (Unverified),104.168.4.31
vas.n3t.top,Possible wstunnel Domain (Unverified),103.199.19.148
vdz.xyz,Possible BurpSuite Collaborator Domain (Unverified),37.187.54.230
vebymutr.shihua.site,Possible CyberStrikeAI Domain (Unverified),159.75.106.232
vectrion.de,Possible Hak5 Cloud C2 Domain (Unverified),173.249.27.61
veikkaus.fun,Possible BurpSuite Collaborator Domain (Unverified),139.59.135.3
vi-sber1-22-jivosite.jesrfocv4f.com,Possible Evilginx/EvilGoPhish Domain (Unverified),104.105.15.96
vibe.tenue.one,Possible Metasploit Domain (Unverified),162.55.91.224
video.suntendy.com.cn,Possible Reverse_SSH Domain (Unverified),152.136.56.105
video.suntendy.com.cn,Possible Supershell Domain (Unverified),152.136.56.105
viii.vii.vi,Possible BurpSuite Collaborator Domain (Unverified),209.126.81.167
villagevo.com,Possible DinDoor Domain (Unverified),2.27.248.116
violetforestri.pro,Possible Mirai Botnet Domain (Unverified),94.154.43.38
viz.926.cam,Possible Supershell Domain (Unverified),45.221.118.69
vlogblogbible.com,Possible PureRAT Domain (Unverified),193.25.215.83
vmi2926335.contaboserver.net,Possible Ligolo-ng Domain (Unverified),161.97.148.123
vmi3180890.contaboserver.net,Possible Ligolo-ng Domain (Unverified),185.193.66.120
vn.fojrhirl.com,Possible PentAGI Domain (Unverified),27.124.19.117
vnajsxma.usvii.live,Possible PentAGI Domain (Unverified),89.117.0.51
voidproxy.4e8fb32a70ff70.192.159.99.211.sslip.io,Possible PureRAT Domain (Unverified),192.159.99.211
voidproxy.cb65420f3a6857.194.26.192.153.sslip.io,Possible AsyncRAT Domain (Unverified),194.26.192.153
vp40.co,Possible BurpSuite Collaborator Domain (Unverified),147.182.134.54
vpn.burgerhalva.ru,Possible AdaptixC2 Domain (Unverified),45.150.38.95
vpn.ocpetsai.com,Possible wstunnel Domain (Unverified),178.104.152.249
vpn.pwny.world,Possible Sliver Domain (Unverified),82.165.79.60
vps.notelab.cc,Possible Ligolo-ng Domain (Unverified),82.208.23.183
vps.notelab.cc,Possible PentAGI Domain (Unverified),82.208.23.183
vscode.oastfy.com,Possible BurpSuite Collaborator Domain (Unverified),20.119.38.98
vyhk1.19841014.xyz,Possible Supershell Domain (Unverified),45.145.228.16
w3.fullwoodcare.co.uk,Possible Evilginx/EvilGoPhish Domain (Unverified),142.93.49.30
w4.to,Possible BurpSuite Collaborator Domain (Unverified),34.145.243.184
wangheiliao.top,Possible CyberStrikeAI Domain (Unverified),38.6.126.198
wangheiliao.top,Possible PentAGI Domain (Unverified),38.6.126.198
