url,dest_host,metadata_dest_ip,metadata_dest_port,metadata_uri_path,metadata_type,metadata_comment,metadata_link
,dnsotls.lab.nic.cl,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,justhost.bedro.cloud,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns-secondary.cloudnx.cloud,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,adguard.dessoi.cloud,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,gateway.fomichev.cloud,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.wibenson.cloud,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,wyx.cloud,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.comeonjames.club,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,adguard.ef67daisuki.club,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,ps1.modr.club,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.23-4.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.360.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot.360.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,adguard.beliefanx.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.weixin.qq.com.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.tuna.tsinghua.edu.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.foximao.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.muxinghe.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.mzrme.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.rubyfish.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,ea-dns.rubyfish.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,uw-dns.rubyfish.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.zzuhacker.cn,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,everovpn.co,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,mailkyb.co,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,adguard.mrmartian.co,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.oszx.co,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,2.dnscrypt-cert.oszx.co,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,233py.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.5ososea.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,family.5ososea.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,kids.5ososea.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.7vpn.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,adb.aadityakushwaha.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.dns.apple.com.v.aaplimg.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.aaytorr.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.adguard.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns-family.adguard.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns-unfiltered.adguard.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,adguard-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.adrianlam.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,blitz.ahadns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,blitz-setup.ahadns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.alidns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,httpdns-sc.aliyuncs.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,chaos.altendorfme.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.alvosec.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.dns.apple.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dandelionsprout.asuscomm.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,adguardhome.atakorah.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,secure.avastdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,fr-dns1.bancuh.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,jp-dns1.bancuh.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,sg-dns1.bancuh.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,antivirus.bebasid.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.bebasid.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,internetsehat.bebasid.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,2.dnscrypt-cert.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh-ch.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh-de.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh-fi.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh-jp.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh-sg.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh1.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh2.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot-ch.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot-de.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot-fi.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot-jp.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot-sg.blahdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.blockerdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.bobstrecansky.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,bravedns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.bt.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,c-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.carson-family.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,oraclejp2.chungyu.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.cloudflare.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,cloudflare-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,cloudflare-gateway.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,freedns.controld.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.cryptomize.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dotdns.cryptroute.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,cubedns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.cwlys.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.david888.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.decloudus.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh-primary-pool.detoxifypornblocker.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.dns-over-https.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,ns1.recursive.dnsbycomodo.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,ns2.recursive.dnsbycomodo.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,2.dnscrypt-cert.shield-2.dnsbycomodo.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dnsenc.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dnsforfamily.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.dnslify.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,a.ns.dnslify.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,b.ns.dnslify.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,a.family.ns.dnslify.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,b.family.ns.dnslify.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,a.safe.ns.dnslify.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,b.safe.ns.dnslify.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,adblock-dot.dnswarden.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,adult-filter-dot.dnswarden.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.asia.dnswarden.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.dnswarden.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.dnswarden.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,ecs-doh.dnswarden.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.eu.dnswarden.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,fr1.dnswarden.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,sg1.dnswarden.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,uncensored-dot.dnswarden.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.us.dnswarden.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,easyhandshake.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,edgy-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.ellichua.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.emiliyan.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,gclouddns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.glorydns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh-primary-pool.goodbyegambling.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.google.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,google-public-dns-a.google.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,google-public-dns-b.google.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot.libredns.gr.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,adguard.haneulo.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,httpdns-push.heytapmobile.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doth.huque.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,mask.icloud.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,mask-api.icloud.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,mask-h2.icloud.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.ihaveacloud.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.ikataruto.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,buc-m2.illmods.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.imaicool.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,noads.imbuffering.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.ipv6dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns1.irumatech.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.islandnet.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,opencdn.jomodns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.jstockley.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.justinnetworkingsolutions.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.kamilszczepanski.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,adguard.konikoni428.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,n5.lsasss.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,orau.lz0724.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,httpdns.meituan.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.mipauns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.mmmalia.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dnstls.mobik.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.moonssif.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,msr177.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.nhtsky.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,resolver.noaddns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,pi1.node15.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,ns3.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,hk2.ooroot.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,jp2.ooroot.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,kr1.ooroot.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,kr2.ooroot.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,sg2.ooroot.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,tw2.ooroot.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.opendns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,2.dnscrypt-cert.opendns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.opendns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,familyshield.opendns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,resolver1.ipv6-sandbox.opendns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,resolver2.ipv6-sandbox.opendns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,resolver1.opendns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,resolver1-fs.opendns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,resolver2.opendns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,resolver2-fs.opendns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,sandbox.opendns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.eu-frankfurt-1.oraclecloud.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.uk-london-1.oraclecloud.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.us-ashburn-1.oraclecloud.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.us-phoenix-1.oraclecloud.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.gcp.pathofgrace.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.centraleu.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot.centraleu.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.eastas.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot.eastas.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.eastau.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot.eastau.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.eastus.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot.eastus.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.northeu.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot.northeu.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.westeu.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.westus.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot.westus.pi-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,helios.plan9-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,kronos.plan9-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,pluton.plan9-dns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,privacy.plumedns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.porteii.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.pumpkinvrar.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,r1bnc.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.api.rackspacecloud.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.rayanbab.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,rethinkdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,o.rsaikat.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns1.ryan-palmer.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,safeservedns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,cloud.samutz.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.scapetical.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.silentlybren.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dnsovertls.sinodun.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dnsovertls1.sinodun.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dnsovertls2.sinodun.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dnsovertls3.sinodun.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,sitdns.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh-01.spectrum.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh-02.spectrum.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.syaifullah.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,cloud.tezoi.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,tk31z.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,d.toairs.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,typaza.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.umbrella.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.uplenk.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.vishalk.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,wantaquddin.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.xfinity.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dot.xfinity.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh2.gslb2.xfinity.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.yameenassotally.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,lion.yazilimatolye.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,yovbak.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,adguard.zachitect.com,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,ns3.cx,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,odvr.nic.cz,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,darkness.is.my.waifu.cz,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.novali.date,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,1and1-dns.de,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,chaos-system.de,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,doh.defaultroutes.de,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,mainframe.dewed.de,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,fdns1.dismail.de,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,fdns2.dismail.de,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,secure-dns.dns-ga.de,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dnsforge.de,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dns.dnshome.de,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
,dukun.de,,,,DOH,to check,https://github.com/hagezi/dns-blocklists/blob/main/rpz/doh.txt
