dest_ip,metadata_region,metadata_service,metadata_network_border_group
43.216.87.58/31,ap-southeast-5,KINESIS_VIDEO_STREAMS,ap-southeast-5
43.216.87.60/30,ap-southeast-5,KINESIS_VIDEO_STREAMS,ap-southeast-5
15.157.167.134/31,ca-central-1,KINESIS_VIDEO_STREAMS,ca-central-1
15.157.167.136/30,ca-central-1,KINESIS_VIDEO_STREAMS,ca-central-1
18.153.184.142/31,eu-central-1,KINESIS_VIDEO_STREAMS,eu-central-1
18.153.184.148/30,eu-central-1,KINESIS_VIDEO_STREAMS,eu-central-1
18.101.90.56/31,eu-south-2,KINESIS_VIDEO_STREAMS,eu-south-2
18.101.90.58/31,eu-south-2,KINESIS_VIDEO_STREAMS,eu-south-2
18.101.90.60/30,eu-south-2,KINESIS_VIDEO_STREAMS,eu-south-2
51.48.13.32/30,eu-south-2,KINESIS_VIDEO_STREAMS,eu-south-2
54.247.243.134/31,eu-west-1,KINESIS_VIDEO_STREAMS,eu-west-1
54.247.243.136/30,eu-west-1,KINESIS_VIDEO_STREAMS,eu-west-1
18.171.35.214/31,eu-west-2,KINESIS_VIDEO_STREAMS,eu-west-2
18.171.63.36/30,eu-west-2,KINESIS_VIDEO_STREAMS,eu-west-2
15.188.210.206/31,eu-west-3,KINESIS_VIDEO_STREAMS,eu-west-3
15.237.162.40/30,eu-west-3,KINESIS_VIDEO_STREAMS,eu-west-3
16.24.91.112/30,me-south-1,KINESIS_VIDEO_STREAMS,me-south-1
16.24.91.116/31,me-south-1,KINESIS_VIDEO_STREAMS,me-south-1
16.24.91.120/30,me-south-1,KINESIS_VIDEO_STREAMS,me-south-1
16.24.91.70/31,me-south-1,KINESIS_VIDEO_STREAMS,me-south-1
15.229.206.224/31,sa-east-1,KINESIS_VIDEO_STREAMS,sa-east-1
15.229.206.228/30,sa-east-1,KINESIS_VIDEO_STREAMS,sa-east-1
44.220.189.16/31,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.20/30,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.44/31,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.46/31,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.48/30,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.52/30,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.56/31,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.58/31,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.60/30,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.64/30,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.68/31,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.70/31,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.72/30,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.76/30,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.80/31,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.82/31,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.84/30,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.88/30,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.92/31,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
44.220.189.96/30,us-east-1,KINESIS_VIDEO_STREAMS,us-east-1
3.146.42.74/31,us-east-2,KINESIS_VIDEO_STREAMS,us-east-2
3.146.42.80/30,us-east-2,KINESIS_VIDEO_STREAMS,us-east-2
18.246.224.200/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.202/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.204/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.208/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.212/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.214/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.216/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.220/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.224/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.226/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.228/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.232/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.236/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.238/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.240/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.244/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.248/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
18.246.224.252/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
35.93.175.4/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
35.93.175.8/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.143.180/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.143.224/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.143.242/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.143.244/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.143.248/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.143.250/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.143.252/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.161.0/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.161.10/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.161.12/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.161.16/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.161.20/30,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.161.4/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.161.6/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
44.242.161.8/31,us-west-2,KINESIS_VIDEO_STREAMS,us-west-2
