dest_ip,metadata_region,metadata_service,metadata_network_border_group
16.170.0.0/15,eu-north-1,AMAZON,eu-north-1
18.132.0.0/14,eu-west-2,AMAZON,eu-west-2
35.55.10.0/24,ap-southeast-2,AMAZON,ap-southeast-2
35.55.29.0/24,us-east-1,AMAZON,us-east-1
52.70.0.0/15,us-east-1,AMAZON,us-east-1
52.93.178.214/32,us-west-1,AMAZON,us-west-1
52.94.248.0/28,us-east-1,AMAZON,us-east-1
52.119.212.0/23,us-east-1,AMAZON,us-east-1
52.144.216.10/31,eu-north-1,AMAZON,eu-north-1
54.239.99.0/24,eu-west-1,AMAZON,eu-west-1
96.0.56.0/22,us-east-1,AMAZON,us-east-1-scl-1
108.166.224.0/21,us-west-2,AMAZON,us-west-2
150.222.49.192/27,me-central-1,AMAZON,me-central-1
150.222.51.192/27,ap-southeast-4,AMAZON,ap-southeast-4
150.222.144.101/32,eu-central-1,AMAZON,eu-central-1
3.2.4.0/23,GLOBAL,AMAZON,GLOBAL
5.174.0.0/16,us-west-2,AMAZON,us-west-2
15.193.148.0/22,eu-south-2,AMAZON,eu-south-2
15.220.204.0/24,us-west-2,AMAZON,us-west-2-den-1
15.230.9.248/32,eu-west-2,AMAZON,eu-west-2
15.230.15.88/31,eu-central-1,AMAZON,eu-central-1
15.230.15.156/31,eu-central-1,AMAZON,eu-central-1
15.230.66.128/25,us-east-1,AMAZON,us-east-1
15.230.255.0/24,eu-west-2,AMAZON,eu-west-2
23.160.0.0/24,GLOBAL,AMAZON,GLOBAL
52.93.88.161/32,us-east-1,AMAZON,us-east-1
52.93.123.11/32,us-west-1,AMAZON,us-west-1
52.93.127.232/32,eu-west-1,AMAZON,eu-west-1
52.93.139.0/24,eu-west-2,AMAZON,eu-west-2
52.93.183.64/28,eu-west-1,AMAZON,eu-west-1
52.95.110.0/24,GLOBAL,AMAZON,GLOBAL
54.240.236.62/32,eu-south-1,AMAZON,eu-south-1
69.107.9.216/29,ap-southeast-2,AMAZON,ap-southeast-2
150.222.52.160/27,ca-west-1,AMAZON,ca-west-1
150.222.115.0/24,ap-south-1,AMAZON,ap-south-1
150.222.182.14/32,us-west-2,AMAZON,us-west-2
150.222.234.130/31,us-west-1,AMAZON,us-west-1
3.40.0.0/17,eu-central-1,AMAZON,eu-central-1
15.177.70.0/23,sa-east-1,AMAZON,sa-east-1
15.230.39.98/31,us-east-2,AMAZON,us-east-2
15.230.39.248/31,us-east-2,AMAZON,us-east-2
15.230.78.128/26,ap-southeast-2,AMAZON,ap-southeast-2
15.236.0.0/15,eu-west-3,AMAZON,eu-west-3
16.15.24.0/22,sa-west-1,AMAZON,sa-west-1
18.154.0.0/15,GLOBAL,AMAZON,GLOBAL
52.93.42.0/24,eu-west-1,AMAZON,eu-west-1
52.93.127.19/32,us-east-1,AMAZON,us-east-1
52.93.127.216/32,us-east-1,AMAZON,us-east-1
52.93.127.247/32,ap-northeast-1,AMAZON,ap-northeast-1
52.93.178.135/32,us-west-1,AMAZON,us-west-1
52.144.211.198/31,eu-west-2,AMAZON,eu-west-2
52.219.160.0/23,ap-south-1,AMAZON,ap-south-1
54.222.71.0/24,cn-north-1,AMAZON,cn-north-1
54.239.102.192/26,us-west-1,AMAZON,us-west-1
64.252.84.0/24,eu-west-2,AMAZON,eu-west-2
96.0.84.0/22,us-east-1,AMAZON,us-east-1-msp-1
99.77.254.0/24,us-east-1,AMAZON,us-east-1
150.222.38.128/26,ap-northeast-1,AMAZON,ap-northeast-1
150.222.46.128/25,eu-west-2,AMAZON,eu-west-2
184.72.0.0/18,us-west-1,AMAZON,us-west-1
208.78.128.0/23,us-west-1,AMAZON,us-west-1
3.2.79.0/24,eu-west-1,AMAZON,eu-west-1
3.173.0.0/17,GLOBAL,AMAZON,GLOBAL
13.125.0.0/16,ap-northeast-2,AMAZON,ap-northeast-2
13.248.24.0/22,ap-northeast-3,AMAZON,ap-northeast-3
13.248.103.0/24,us-east-1,AMAZON,us-east-1
15.197.28.0/23,GLOBAL,AMAZON,GLOBAL
15.230.15.42/31,eu-central-1,AMAZON,eu-central-1
15.230.39.52/31,us-east-2,AMAZON,us-east-2
15.230.39.160/31,us-east-2,AMAZON,us-east-2
15.230.69.128/26,me-south-1,AMAZON,me-south-1
16.154.0.0/15,af-south-1,AMAZON,af-south-1
35.55.42.0/24,eu-north-1,AMAZON,eu-north-1
35.71.100.0/24,ap-south-1,AMAZON,ap-south-1
52.93.55.160/31,us-west-1,AMAZON,us-west-1
52.93.199.95/32,us-east-2,AMAZON,us-east-2
52.144.208.0/31,eu-north-1,AMAZON,eu-north-1
54.193.0.0/16,us-west-1,AMAZON,us-west-1
70.232.92.0/22,us-east-1,AMAZON,us-east-1
99.77.247.0/24,eu-central-1,AMAZON,eu-central-1
150.222.140.0/24,us-west-1,AMAZON,us-west-1
150.222.234.32/31,us-west-1,AMAZON,us-west-1
3.2.74.0/24,us-east-1,AMAZON,us-east-1
3.4.13.80/28,us-east-1,AMAZON,us-east-1
15.221.164.0/22,us-west-2,AMAZON,us-west-2
15.230.15.174/31,eu-central-1,AMAZON,eu-central-1
15.230.39.218/31,us-east-2,AMAZON,us-east-2
15.230.251.2/31,ap-southeast-1,AMAZON,ap-southeast-1
16.61.0.0/16,eu-west-2,AMAZON,eu-west-2
52.93.71.39/32,eu-west-1,AMAZON,eu-west-1
52.93.153.174/32,eu-west-2,AMAZON,eu-west-2
52.93.229.134/32,eu-west-2,AMAZON,eu-west-2
52.95.61.0/24,eu-west-1,AMAZON,eu-west-1
52.219.124.0/22,ap-southeast-1,AMAZON,ap-southeast-1
52.219.232.0/22,us-east-2,AMAZON,us-east-2
54.239.102.128/26,us-west-1,AMAZON,us-west-1
54.240.236.82/32,eu-south-1,AMAZON,eu-south-1
54.240.241.0/24,ap-east-1,AMAZON,ap-east-1
64.252.88.0/24,eu-central-1,AMAZON,eu-central-1
96.0.110.0/23,us-west-2,AMAZON,us-west-2-hnl-1
104.255.56.3/32,us-east-1,AMAZON,us-east-1
104.255.59.242/32,ap-southeast-6,AMAZON,ap-southeast-6
150.222.234.48/31,us-west-1,AMAZON,us-west-1
150.222.234.122/31,us-west-1,AMAZON,us-west-1
150.222.235.0/24,ap-south-1,AMAZON,ap-south-1
13.248.16.0/21,ap-northeast-3,AMAZON,ap-northeast-3
15.181.245.0/24,us-west-2,AMAZON,us-west-2-den-1
15.230.39.82/31,us-east-2,AMAZON,us-east-2
15.230.39.210/31,us-east-2,AMAZON,us-east-2
35.55.19.0/24,eu-west-1,AMAZON,eu-west-1
52.144.208.2/31,eu-north-1,AMAZON,eu-north-1
54.46.0.0/17,ap-east-1,AMAZON,ap-east-1
54.240.128.0/18,GLOBAL,AMAZON,GLOBAL
54.240.236.6/32,eu-south-1,AMAZON,eu-south-1
76.223.170.128/28,sa-west-1,AMAZON,sa-west-1
99.151.96.0/21,us-gov-east-1,AMAZON,us-gov-east-1
104.255.59.88/32,ap-southeast-2,AMAZON,ap-southeast-2
150.222.12.0/24,sa-east-1,AMAZON,sa-east-1
150.222.44.96/27,sa-east-1,AMAZON,sa-east-1
150.222.116.0/24,ap-northeast-2,AMAZON,ap-northeast-2
205.251.250.0/23,GLOBAL,AMAZON,GLOBAL
3.2.91.0/24,ap-southeast-5,AMAZON,ap-southeast-5
15.177.97.0/24,eu-south-2,AMAZON,eu-south-2
15.230.15.184/31,eu-central-1,AMAZON,eu-central-1
15.230.39.216/31,us-east-2,AMAZON,us-east-2
15.230.121.6/31,me-south-1,AMAZON,me-south-1
15.230.149.10/32,ap-southeast-2,AMAZON,ap-southeast-2
15.230.247.0/24,us-west-2,AMAZON,us-west-2
15.248.136.0/24,us-west-1,AMAZON,us-west-1
16.156.0.0/15,ap-southeast-1,AMAZON,ap-southeast-1
18.96.3.0/24,us-east-1,AMAZON,us-east-1
35.55.27.0/24,sa-east-1,AMAZON,sa-east-1
35.55.35.0/24,us-east-2,AMAZON,us-east-2
35.71.68.0/22,us-east-1,AMAZON,us-east-1
52.8.0.0/16,us-west-1,AMAZON,us-west-1
52.93.121.196/32,ap-northeast-1,AMAZON,ap-northeast-1
52.93.126.145/32,us-west-1,AMAZON,us-west-1
52.93.126.204/32,ap-south-1,AMAZON,ap-south-1
52.93.199.41/32,us-east-2,AMAZON,us-east-2
52.94.152.68/32,us-west-1,AMAZON,us-west-1
52.94.249.192/28,ap-southeast-3,AMAZON,ap-southeast-3
52.95.152.0/23,eu-south-1,AMAZON,eu-south-1
52.95.247.0/24,us-west-2,AMAZON,us-west-2
52.219.172.0/22,ap-northeast-1,AMAZON,ap-northeast-1
64.252.83.0/24,eu-west-2,AMAZON,eu-west-2
69.107.9.200/29,ap-northeast-1,AMAZON,ap-northeast-1
108.166.244.58/32,us-east-2,AMAZON,us-east-2
150.222.144.65/32,eu-central-1,AMAZON,eu-central-1
150.222.234.136/31,us-west-1,AMAZON,us-west-1
1.178.91.0/24,ap-northeast-2,AMAZON,ap-northeast-2
15.177.64.0/23,us-east-1,AMAZON,us-east-1
15.193.9.0/24,ap-northeast-2,AMAZON,ap-northeast-2
15.230.39.20/31,us-east-2,AMAZON,us-east-2
15.230.251.7/32,ap-southeast-1,AMAZON,ap-southeast-1
15.251.0.25/32,sa-east-1,AMAZON,sa-east-1
16.198.0.0/16,eu-north-1,AMAZON,eu-north-1
46.51.208.0/22,us-east-1,AMAZON,us-east-1
52.86.0.0/15,us-east-1,AMAZON,us-east-1
52.93.90.196/32,us-east-1,AMAZON,us-east-1
52.93.127.244/32,ap-northeast-1,AMAZON,ap-northeast-1
52.93.178.188/32,us-west-1,AMAZON,us-west-1
52.93.178.201/32,us-west-1,AMAZON,us-west-1
54.25.20.0/24,us-east-1,AMAZON,us-east-1
54.239.1.160/28,ap-south-2,AMAZON,ap-south-2
54.239.1.208/28,eu-central-2,AMAZON,eu-central-2
57.180.0.0/14,ap-northeast-1,AMAZON,ap-northeast-1
64.252.80.0/24,sa-east-1,AMAZON,sa-east-1
69.107.9.232/29,ap-southeast-2,AMAZON,ap-southeast-2
150.222.160.35/32,eu-west-1,AMAZON,eu-west-1
150.222.180.0/24,us-west-2,AMAZON,us-west-2
180.163.57.0/25,GLOBAL,AMAZON,GLOBAL
198.41.106.0/24,us-west-2,AMAZON,us-west-2-lax-1
3.4.15.72/29,ap-northeast-1,AMAZON,ap-northeast-1
15.135.0.0/16,ap-southeast-2,AMAZON,ap-southeast-2
15.230.15.46/31,eu-central-1,AMAZON,eu-central-1
16.12.21.0/24,eu-south-1,AMAZON,eu-south-1
18.136.0.0/16,ap-southeast-1,AMAZON,ap-southeast-1
35.71.124.0/24,ap-southeast-5,AMAZON,ap-southeast-5
50.112.0.0/16,us-west-2,AMAZON,us-west-2
52.93.91.113/32,us-east-1,AMAZON,us-east-1
52.93.97.0/24,us-east-1,AMAZON,us-east-1
52.93.127.206/32,eu-west-1,AMAZON,eu-west-1
56.129.0.0/16,ap-southeast-3,AMAZON,ap-southeast-3
150.222.234.10/31,us-west-1,AMAZON,us-west-1
182.29.0.0/16,us-gov-east-1,AMAZON,us-gov-east-1
216.198.200.0/21,eu-central-1,AMAZON,eu-central-1
3.3.16.0/21,us-east-1,AMAZON,us-east-1
13.212.0.0/15,ap-southeast-1,AMAZON,ap-southeast-1
15.197.128.0/17,GLOBAL,AMAZON,GLOBAL
15.220.233.0/24,us-east-1,AMAZON,us-east-1-atl-1
15.230.39.114/31,us-east-2,AMAZON,us-east-2
15.230.39.150/31,us-east-2,AMAZON,us-east-2
15.230.71.64/26,eu-west-3,AMAZON,eu-west-3
18.179.0.0/16,ap-northeast-1,AMAZON,ap-northeast-1
52.93.127.162/32,us-east-1,AMAZON,us-east-1
52.93.156.0/22,ap-east-1,AMAZON,ap-east-1
52.94.136.0/21,eu-central-1,AMAZON,eu-central-1
52.95.138.0/24,eu-south-2,AMAZON,eu-south-2
52.219.200.0/24,ap-northeast-1,AMAZON,ap-northeast-1
64.252.100.0/24,ap-south-1,AMAZON,ap-south-1
94.36.0.0/15,ap-southeast-5,AMAZON,ap-southeast-5
108.166.244.47/32,us-east-2,AMAZON,us-east-2
108.166.244.56/32,us-east-2,AMAZON,us-east-2
150.222.144.102/32,eu-central-1,AMAZON,eu-central-1
3.2.1.0/24,GLOBAL,AMAZON,GLOBAL
3.2.76.0/24,ap-southeast-1,AMAZON,ap-southeast-1
3.5.216.0/22,eu-north-1,AMAZON,eu-north-1
3.130.0.0/16,us-east-2,AMAZON,us-east-2
13.57.0.0/16,us-west-1,AMAZON,us-west-1
13.126.0.0/15,ap-south-1,AMAZON,ap-south-1
13.202.0.0/15,ap-south-1,AMAZON,ap-south-1
15.181.64.0/20,us-west-2,AMAZON,us-west-2-las-1b
15.221.160.0/22,us-east-1,AMAZON,us-east-1
15.230.67.192/26,us-west-2,AMAZON,us-west-2
15.251.0.13/32,us-west-1,AMAZON,us-west-1
15.251.0.29/32,il-central-1,AMAZON,il-central-1
16.25.0.0/16,me-south-1,AMAZON,me-south-1
52.93.18.0/24,eu-west-1,AMAZON,eu-west-1
52.93.153.175/32,eu-west-2,AMAZON,eu-west-2
52.219.202.0/23,ap-northeast-2,AMAZON,ap-northeast-2
54.239.4.0/22,eu-central-1,AMAZON,eu-central-1
70.232.96.0/20,eu-central-2,AMAZON,eu-central-2
99.77.140.0/24,ap-northeast-3,AMAZON,ap-northeast-3
104.255.58.43/32,eu-south-2,AMAZON,eu-south-2
104.255.59.127/32,ap-south-2,AMAZON,ap-south-2
150.222.48.0/26,ap-east-1,AMAZON,ap-east-1
150.222.51.224/27,ap-southeast-4,AMAZON,ap-southeast-4
158.252.0.0/15,me-central-1,AMAZON,me-central-1
3.2.95.0/24,il-central-1,AMAZON,il-central-1
3.4.15.8/29,us-west-2,AMAZON,us-west-2
15.221.153.0/24,eu-west-1,AMAZON,eu-west-1
15.230.39.222/31,us-east-2,AMAZON,us-east-2
16.16.0.0/16,eu-north-1,AMAZON,eu-north-1
52.94.14.0/24,ca-central-1,AMAZON,ca-central-1
52.94.198.64/28,ap-northeast-2,AMAZON,ap-northeast-2
52.119.216.0/21,ap-northeast-1,AMAZON,ap-northeast-1
108.166.244.1/32,us-east-2,AMAZON,us-east-2
108.166.244.28/32,us-east-2,AMAZON,us-east-2
150.222.24.33/32,us-east-1,AMAZON,us-east-1
150.222.37.0/26,us-west-1,AMAZON,us-west-1
216.198.230.0/24,eu-west-1,AMAZON,eu-west-1
15.206.0.0/15,ap-south-1,AMAZON,ap-south-1
15.230.15.68/31,eu-central-1,AMAZON,eu-central-1
15.230.109.0/24,us-east-1,AMAZON,us-east-1
15.230.122.3/32,me-south-1,AMAZON,me-south-1
16.177.0.0/16,ap-southeast-2,AMAZON,ap-southeast-2
35.55.40.0/24,eu-north-1,AMAZON,eu-north-1
35.96.58.0/23,eu-central-1,AMAZON,eu-central-1
50.18.0.0/16,us-west-1,AMAZON,us-west-1
52.14.0.0/16,us-east-2,AMAZON,us-east-2
52.46.0.0/18,GLOBAL,AMAZON,GLOBAL
52.46.88.0/22,eu-west-3,AMAZON,eu-west-3
52.93.90.198/32,us-east-1,AMAZON,us-east-1
96.0.72.0/21,ap-southeast-2,AMAZON,ap-southeast-2-akl-1
96.0.112.0/21,ap-southeast-1,AMAZON,ap-southeast-1-sggov-sin-1a
108.166.244.59/32,us-east-2,AMAZON,us-east-2
3.3.6.0/23,GLOBAL,AMAZON,GLOBAL
3.174.0.0/15,GLOBAL,AMAZON,GLOBAL
15.230.15.86/31,eu-central-1,AMAZON,eu-central-1
15.230.15.146/31,eu-central-1,AMAZON,eu-central-1
15.230.68.0/26,us-west-2,AMAZON,us-west-2
18.99.32.0/19,ap-southeast-1,AMAZON,ap-southeast-1
18.99.160.0/20,ap-south-2,AMAZON,ap-south-2
35.50.193.0/24,eu-central-1,AMAZON,eu-central-1
35.50.228.0/24,ap-northeast-3,AMAZON,ap-northeast-3
43.212.0.0/15,ap-east-2,AMAZON,ap-east-2
52.93.63.0/24,ap-southeast-1,AMAZON,ap-southeast-1
52.93.120.176/32,ap-northeast-3,AMAZON,ap-northeast-3
52.93.153.130/32,eu-west-2,AMAZON,eu-west-2
52.93.178.167/32,us-west-1,AMAZON,us-west-1
54.172.0.0/15,us-east-1,AMAZON,us-east-1
71.137.0.0/18,cn-north-1,AMAZON,cn-north-1
136.18.21.0/24,us-west-1,AMAZON,us-west-1
150.222.25.36/32,us-east-1,AMAZON,us-east-1
150.222.55.0/27,me-west-1,AMAZON,me-west-1
150.222.239.0/24,eu-west-1,AMAZON,eu-west-1
168.185.7.0/24,us-west-2,AMAZON,us-west-2
176.34.64.0/18,eu-west-1,AMAZON,eu-west-1
216.198.212.0/23,eu-south-1,AMAZON,eu-south-1
3.4.12.12/32,ap-northeast-2,AMAZON,ap-northeast-2
3.4.12.46/32,eu-west-2,AMAZON,eu-west-2
3.5.146.0/23,ap-southeast-1,AMAZON,ap-southeast-1
3.5.172.0/22,ca-west-1,AMAZON,ca-west-1
13.248.128.0/17,GLOBAL,AMAZON,GLOBAL
15.230.15.24/32,eu-central-1,AMAZON,eu-central-1
15.230.19.0/24,eu-west-1,AMAZON,eu-west-1
15.230.118.0/24,ap-southeast-4,AMAZON,ap-southeast-4
15.230.160.0/24,ap-northeast-1,AMAZON,ap-northeast-1
16.184.128.0/17,ap-northeast-2,AMAZON,ap-northeast-2
35.50.195.0/24,eu-west-1,AMAZON,eu-west-1
35.54.61.0/24,eu-central-2,AMAZON,eu-central-2
35.71.109.0/24,ap-northeast-2,AMAZON,ap-northeast-2
52.82.128.0/19,GLOBAL,AMAZON,GLOBAL
52.93.121.187/32,ap-northeast-1,AMAZON,ap-northeast-1
52.93.127.94/32,cn-northwest-1,AMAZON,cn-northwest-1
52.93.127.200/32,us-east-1,AMAZON,us-east-1
52.94.152.183/32,ap-southeast-2,AMAZON,ap-southeast-2
52.94.250.144/28,ap-southeast-6,AMAZON,ap-southeast-6
52.95.255.96/28,us-west-1,AMAZON,us-west-1
56.70.0.0/16,ap-southeast-5,AMAZON,ap-southeast-5
56.115.0.0/16,ca-west-1,AMAZON,ca-west-1
99.77.249.0/24,eu-west-2,AMAZON,eu-west-2
99.83.98.0/24,us-west-1,AMAZON,us-west-1
99.150.88.0/21,ap-east-1,AMAZON,ap-east-1
150.222.83.0/24,ap-south-1,AMAZON,ap-south-1
15.230.15.27/32,eu-central-1,AMAZON,eu-central-1
15.230.15.96/31,eu-central-1,AMAZON,eu-central-1
15.230.156.0/24,eu-west-3,AMAZON,eu-west-3
15.251.0.14/32,us-west-1,AMAZON,us-west-1
18.204.0.0/14,us-east-1,AMAZON,us-east-1
35.96.112.0/20,eu-south-1,AMAZON,eu-south-1
35.96.251.0/24,ca-west-1,AMAZON,ca-west-1
35.178.0.0/15,eu-west-2,AMAZON,eu-west-2
52.93.90.166/32,us-east-1,AMAZON,us-east-1
52.93.91.110/32,us-east-1,AMAZON,us-east-1
52.93.127.129/32,ap-south-1,AMAZON,ap-south-1
52.93.178.196/32,us-west-1,AMAZON,us-west-1
52.94.9.0/24,us-gov-west-1,AMAZON,us-gov-west-1
52.94.204.0/23,eu-central-1,AMAZON,eu-central-1
52.95.180.0/24,af-south-1,AMAZON,af-south-1
54.25.0.0/21,eu-south-1,AMAZON,eu-south-1
54.88.0.0/14,us-east-1,AMAZON,us-east-1
69.107.10.64/29,us-west-1,AMAZON,us-west-1
75.2.0.0/17,GLOBAL,AMAZON,GLOBAL
99.78.192.0/22,us-east-1,AMAZON,us-east-1
150.102.0.0/16,eu-west-1,AMAZON,eu-west-1
150.222.25.34/32,us-east-1,AMAZON,us-east-1
3.4.12.40/32,us-east-1,AMAZON,us-east-1
35.50.224.0/24,ap-northeast-1,AMAZON,ap-northeast-1
51.0.96.0/21,eu-west-3,AMAZON,eu-west-3
52.93.34.128/25,us-east-1,AMAZON,us-east-1
52.94.116.0/22,us-west-2,AMAZON,us-west-2
52.144.215.200/31,eu-north-1,AMAZON,eu-north-1
64.252.119.0/24,us-west-1,AMAZON,us-west-1
108.166.244.43/32,us-east-2,AMAZON,us-east-2
150.222.8.0/24,ap-south-1,AMAZON,ap-south-1
150.222.212.0/24,us-east-1,AMAZON,us-east-1
150.247.44.0/24,eu-west-1,AMAZON,eu-west-1
173.83.200.0/22,us-east-1,AMAZON,us-east-1
173.83.208.0/24,eu-south-1,AMAZON,eu-south-1
208.86.90.0/23,eu-west-1,AMAZON,eu-west-1
216.244.16.0/21,eu-central-1,AMAZON,eu-central-1
15.181.248.0/24,us-west-2,AMAZON,us-west-2-las-1b
15.225.0.0/16,eu-west-3,AMAZON,eu-west-3
15.230.15.13/32,eu-central-1,AMAZON,eu-central-1
15.230.39.22/31,us-east-2,AMAZON,us-east-2
15.230.39.252/31,us-east-2,AMAZON,us-east-2
15.230.63.10/31,sa-east-1,AMAZON,sa-east-1
15.230.188.0/25,eu-west-1,AMAZON,eu-west-1
15.251.0.21/32,sa-east-1,AMAZON,sa-east-1
16.12.86.0/24,me-west-1,AMAZON,me-west-1
18.34.252.0/22,us-east-2,AMAZON,us-east-2
52.29.0.0/16,eu-central-1,AMAZON,eu-central-1
52.93.127.92/32,cn-northwest-1,AMAZON,cn-northwest-1
52.93.127.175/32,ap-northeast-1,AMAZON,ap-northeast-1
52.93.152.198/32,eu-west-2,AMAZON,eu-west-2
52.94.15.0/24,eu-west-2,AMAZON,eu-west-2
52.95.35.0/24,ap-southeast-1,AMAZON,ap-southeast-1
52.95.62.0/24,us-east-1,AMAZON,us-east-1
52.95.144.0/24,eu-west-2,AMAZON,eu-west-2
52.144.194.64/26,us-west-2,AMAZON,us-west-2
52.144.209.0/26,eu-central-1,AMAZON,eu-central-1
54.239.40.132/32,eu-west-3,AMAZON,eu-west-3
54.240.236.57/32,eu-south-1,AMAZON,eu-south-1
104.255.59.131/32,ap-southeast-4,AMAZON,ap-southeast-4
150.222.234.114/31,us-west-1,AMAZON,us-west-1
3.4.13.48/28,eu-west-1,AMAZON,eu-west-1
13.52.0.0/16,us-west-1,AMAZON,us-west-1
15.230.59.0/24,ap-northeast-1,AMAZON,ap-northeast-1
15.230.63.6/32,sa-east-1,AMAZON,sa-east-1
16.12.9.0/24,eu-north-1,AMAZON,eu-north-1
16.149.0.0/16,us-west-2,AMAZON,us-west-2
16.197.0.0/16,eu-north-1,AMAZON,eu-north-1
18.180.0.0/15,ap-northeast-1,AMAZON,ap-northeast-1
35.42.0.0/16,eu-south-2,AMAZON,eu-south-2
46.137.128.0/18,eu-west-1,AMAZON,eu-west-1
52.93.2.0/24,eu-west-1,AMAZON,eu-west-1
52.93.127.183/32,us-east-1,AMAZON,us-east-1
52.93.178.128/32,us-west-1,AMAZON,us-west-1
52.93.199.35/32,us-east-2,AMAZON,us-east-2
52.94.248.176/28,ap-northeast-2,AMAZON,ap-northeast-2
52.95.184.0/23,ap-south-2,AMAZON,ap-south-2
54.230.0.0/17,GLOBAL,AMAZON,GLOBAL
54.230.128.0/18,GLOBAL,AMAZON,GLOBAL
99.83.104.0/24,ap-southeast-1,AMAZON,ap-southeast-1
150.222.49.224/27,me-central-1,AMAZON,me-central-1
150.222.234.118/31,us-west-1,AMAZON,us-west-1
3.2.2.0/24,us-east-1,AMAZON,us-east-1-mia-1
3.2.66.0/24,ap-northeast-1,AMAZON,ap-northeast-1
13.134.0.0/15,eu-west-2,AMAZON,eu-west-2
13.246.0.0/16,af-south-1,AMAZON,af-south-1
15.221.2.0/24,eu-west-1,AMAZON,eu-west-1
15.230.4.154/31,ap-southeast-1,AMAZON,ap-southeast-1
15.230.79.128/26,ca-central-1,AMAZON,ca-central-1
15.230.149.4/31,ap-southeast-2,AMAZON,ap-southeast-2
52.93.99.0/24,ap-south-1,AMAZON,ap-south-1
52.93.127.71/32,sa-east-1,AMAZON,sa-east-1
52.94.249.240/28,eu-south-2,AMAZON,eu-south-2
52.95.40.0/24,us-west-2,AMAZON,us-west-2
52.95.254.0/24,eu-west-3,AMAZON,eu-west-3
52.144.228.192/26,ap-northeast-2,AMAZON,ap-northeast-2
64.252.104.0/24,ap-southeast-1,AMAZON,ap-southeast-1
69.107.6.208/29,ap-northeast-3,AMAZON,ap-northeast-3
93.77.128.0/19,GLOBAL,AMAZON,GLOBAL
108.166.244.36/32,us-east-2,AMAZON,us-east-2
150.222.42.192/26,ap-southeast-1,AMAZON,ap-southeast-1
176.32.64.0/19,ap-northeast-1,AMAZON,ap-northeast-1
13.54.0.0/15,ap-southeast-2,AMAZON,ap-southeast-2
13.200.0.0/15,ap-south-1,AMAZON,ap-south-1
13.248.48.0/21,ap-east-1,AMAZON,ap-east-1
15.177.106.0/24,me-west-1,AMAZON,me-west-1
15.230.246.0/24,ap-south-2,AMAZON,ap-south-2
15.248.24.0/22,ap-south-1,AMAZON,ap-south-1
16.112.0.0/16,ap-south-2,AMAZON,ap-south-2
18.96.224.0/19,ap-south-1,AMAZON,ap-south-1
18.98.224.0/19,eu-central-2,AMAZON,eu-central-2
35.96.40.0/24,af-south-1,AMAZON,af-south-1
52.93.193.202/32,ca-central-1,AMAZON,ca-central-1
52.95.142.0/23,eu-west-2,AMAZON,eu-west-2
52.95.235.0/24,ap-southeast-3,AMAZON,ap-southeast-3
52.95.241.0/24,ap-southeast-2,AMAZON,ap-southeast-2
52.144.233.64/31,ap-northeast-3,AMAZON,ap-northeast-3
54.239.128.0/18,GLOBAL,AMAZON,GLOBAL
56.243.0.0/16,eu-central-2,AMAZON,eu-central-2
64.252.66.0/24,us-east-1,AMAZON,us-east-1
64.252.82.0/24,eu-west-2,AMAZON,eu-west-2
99.77.144.0/24,ap-southeast-2,AMAZON,ap-southeast-2
99.78.160.0/21,eu-central-1,AMAZON,eu-central-1
99.151.188.0/23,eu-central-1,AMAZON,eu-central-1
130.176.224.0/20,GLOBAL,AMAZON,GLOBAL
150.222.72.0/24,ap-southeast-2,AMAZON,ap-southeast-2
150.222.168.34/32,eu-west-1,AMAZON,eu-west-1
3.12.0.0/16,us-east-2,AMAZON,us-east-2
13.124.0.0/16,ap-northeast-2,AMAZON,ap-northeast-2
15.230.9.46/32,eu-west-2,AMAZON,eu-west-2
15.230.99.0/24,ap-northeast-1,AMAZON,ap-northeast-1
15.230.144.0/24,eu-central-1,AMAZON,eu-central-1
15.230.157.0/24,us-east-1,AMAZON,us-east-1
15.230.181.0/24,ap-northeast-3,AMAZON,ap-northeast-3
16.28.0.0/16,af-south-1,AMAZON,af-south-1
35.54.56.0/24,ap-south-2,AMAZON,ap-south-2
35.71.111.0/24,eu-west-2,AMAZON,eu-west-2
35.96.44.0/24,ca-west-1,AMAZON,ca-west-1
36.103.232.128/26,GLOBAL,AMAZON,GLOBAL
52.84.0.0/15,GLOBAL,AMAZON,GLOBAL
52.93.122.131/32,us-west-1,AMAZON,us-west-1
52.93.127.255/32,ap-northeast-1,AMAZON,ap-northeast-1
52.93.133.131/32,eu-south-1,AMAZON,eu-south-1
52.93.229.130/32,eu-west-2,AMAZON,eu-west-2
52.94.18.0/24,eu-south-1,AMAZON,eu-south-1
52.94.248.144/28,ap-south-1,AMAZON,ap-south-1
52.94.250.176/28,sa-west-1,AMAZON,sa-west-1
52.192.0.0/15,ap-northeast-1,AMAZON,ap-northeast-1
52.219.194.0/24,us-west-1,AMAZON,us-west-1
56.130.0.0/16,ap-southeast-3,AMAZON,ap-southeast-3
69.107.10.32/29,us-west-1,AMAZON,us-west-1
99.150.72.0/21,eu-west-3,AMAZON,eu-west-3
150.222.24.32/32,us-east-1,AMAZON,us-east-1
150.222.110.0/24,us-east-1,AMAZON,us-east-1
150.222.152.101/32,eu-central-1,AMAZON,eu-central-1
150.222.234.12/31,us-west-1,AMAZON,us-west-1
3.3.5.0/24,us-east-1,AMAZON,us-east-1
